723	14	22109
6750	4	19529
5684	4	19597
8681	11	15233
13804	19	25233
2886	19	13187
7547	2	16070
5178	19	5116
4603	19	15893
18775	19	10734
4529	19	24260
23840	30	21707
3159	19	27606
14880	5	14880
17343	15	310
14440	19	5544
18806	5	18806
12197	5	12197
3006	19	20637
27908	5	27908
28664	4	13335
7764	19	22659
8202	19	720
5203	19	2554
24786	19	1326
16134	15	310
621	19	2669
17425	19	18191
23576	19	23157
5744	5	5744
23824	4	13657
5081	5	5081
14773	18	25868
9224	2	18071
27815	15	310
16336	14	12463
3550	2	22256
26809	19	9427
4370	15	310
6906	15	310
24925	5	24925
473	19	2256
4841	19	12537
10195	19	23186
21896	15	310
21286	19	15136
11329	5	11329
12212	19	23383
8584	19	15183
21669	2	16670
5852	19	6471
28377	4	16162
198	19	23370
5683	22	19115
24031	19	13041
8964	14	3109
20504	19	260
11029	4	18391
11597	19	17743
4132	19	1448
27053	5	27053
23786	19	1
25862	5	25862
24930	15	2817
24127	14	26777
11456	4	20087
25282	4	17777
3242	19	2669
7606	19	7606
11772	2	16737
21893	15	310
3614	5	3614
1784	19	2195
1584	19	11828
25297	7	9650
7790	2	909
25102	11	12330
17087	19	4936
9977	4	14564
18473	19	13780
28100	14	4065
8304	19	27828
10301	15	310
639	19	19399
28375	5	28375
15786	19	23268
13352	15	2817
21319	14	18201
27833	19	25701
7490	4	19049
4731	5	4731
20068	15	310
20250	19	9797
4058	19	2224
14773	19	20204
23649	2	5274
26460	19	4830
27601	19	10076
3420	15	2817
5427	4	9349
3071	11	1989
12281	19	24941
12295	19	10318
22889	4	4457
6485	19	10719
8156	5	8156
10518	5	10518
28164	5	28164
12895	14	5627
187	19	8499
5262	4	17362
12541	19	21050
3957	4	2305
27667	19	15883
21037	19	5411
6268	19	2804
8478	11	7113
23114	4	12144
6622	19	1
14193	19	20204
10682	5	10682
26335	14	17610
19992	15	310
9549	19	27567
21350	19	23675
7602	2	28354
9448	19	4589
21128	28	27265
11226	2	25242
3151	5	3151
26846	14	20791
18390	19	23592
15421	19	23383
10355	5	10355
3231	5	3231
23786	19	14080
7691	14	9839
6552	19	27296
27154	14	21473
10879	30	24596
1338	19	4876
27743	19	23243
21066	4	20167
14179	5	14179
23245	2	5627
10108	2	8499
6552	19	18998
20567	5	20567
24281	15	2817
12898	19	6810
8140	5	8140
26304	20	6350
17880	19	15893
12530	11	19695
605	15	2817
14677	15	2817
6583	5	6583
20315	14	750
27853	19	15893
14942	14	22909
28511	19	16180
8739	14	25242
7248	4	19252
10931	19	23318
9454	24	7199
20487	19	523
9755	15	310
20002	19	24083
16508	5	16508
18250	5	18250
22273	4	467
465	24	1977
13201	4	9883
24808	5	24808
7931	15	26109
1004	19	5316
7541	19	23157
10848	7	15792
4054	5	4054
27098	19	26224
13900	19	16771
10943	19	19892
21726	2	564
1052	30	12242
7620	30	25531
20901	2	746
20946	19	21473
12268	19	24935
23427	19	10719
7723	19	16709
3510	2	9027
3950	19	7101
17709	19	27606
21683	5	21683
6125	19	27606
24926	19	23243
27790	4	28374
2065	5	2065
9482	5	9482
784	19	5876
3899	2	22256
15906	15	310
10309	30	18698
26681	19	21510
17048	5	17048
2953	19	10734
27981	14	12139
14082	15	310
5501	14	5601
554	5	554
3935	5	3935
19171	4	24589
8478	19	14156
22124	11	21365
24510	19	17743
28394	15	310
1078	5	1078
198	19	18347
16653	15	2817
12788	5	12788
19531	19	16693
22113	19	1873
22074	14	26777
28283	5	28283
1796	2	5627
10164	22	3772
22072	15	310
11902	2	25242
10931	19	7943
17879	5	17879
13029	19	15740
552	19	1873
20007	4	7023
11752	4	28299
13527	4	23073
6399	19	10719
17023	4	8454
1212	19	16670
25086	19	5579
5203	19	12605
8650	19	15922
16932	5	16932
26049	4	7615
20900	30	11013
8730	4	6497
21995	19	9774
13833	19	28081
8657	19	2274
22454	5	22454
22139	2	5627
22543	19	14311
3873	19	16771
12636	19	20585
10943	11	25147
28249	19	4005
28141	2	16737
12169	19	10318
4107	4	19472
15778	19	20460
3710	2	20791
2794	4	27842
23006	19	6719
11069	19	9936
8344	14	5627
10931	19	4830
23576	19	27575
17732	15	310
13833	19	2683
19202	19	16771
28020	30	9001
13942	2	6471
23440	14	10692
15765	19	25533
24798	5	24798
17737	19	22109
28744	19	6358
2773	15	2817
8640	19	27510
21056	19	5758
22760	2	16869
2643	14	23561
10587	5	10587
767	4	23461
1593	5	1593
8580	19	27863
22871	19	15693
1294	5	1294
18747	19	9027
12499	19	15902
24746	5	24746
24748	2	21473
24197	19	20863
27252	5	27252
5337	19	18398
22975	2	909
27276	4	15133
5887	5	5887
23235	4	510
23006	19	18998
5249	15	2817
15614	2	14814
8534	4	2902
14360	5	14360
17887	19	1
12231	5	12231
23909	2	26302
26714	14	5627
25177	5	25177
3491	19	25518
20860	5	20860
15779	19	6649
24869	19	14156
24719	19	25099
20329	7	20074
16598	5	16598
14736	19	21050
13151	19	16492
15942	19	18327
12499	19	15893
19822	2	10913
17723	19	24288
6675	7	9931
1493	19	1229
14362	19	15740
19373	14	23561
12891	19	20509
15428	4	22443
1727	19	2723
16715	5	16715
15246	15	310
8678	2	19313
22586	19	18888
14902	19	21167
28686	22	22218
27158	5	27158
5096	19	27606
19162	4	2885
14407	19	16771
11104	19	23177
7168	11	11098
27454	19	4876
12486	19	23137
4128	5	4128
26220	19	16771
28353	19	13298
22641	15	310
14415	19	25701
8920	19	9427
24527	19	18398
13045	19	27410
4759	4	16567
10439	19	177
9421	19	25099
15407	19	14519
20124	19	15893
25867	4	19118
19177	30	7793
9593	19	523
25955	5	25955
6212	19	18398
26105	5	26105
642	4	15380
25589	14	21473
3071	19	16670
18963	2	26333
11520	19	1448
24209	19	28412
23020	18	25868
26671	19	5274
3962	15	310
18774	14	10913
26017	2	5627
13841	2	25242
12804	19	26293
18419	2	6698
12975	19	10734
16881	4	16973
18252	5	18252
25866	2	5274
22699	5	22699
14421	4	9610
9136	19	13498
17208	19	17493
23802	19	11998
17000	15	2817
266	19	9485
12338	22	22738
4061	19	11894
4499	5	4499
22969	11	26086
23311	11	575
3235	5	3235
2935	15	310
19081	19	21050
4877	15	310
15867	19	27575
1557	19	2195
9796	5	9796
18819	15	26109
14659	28	24090
7354	5	7354
26671	19	18201
10847	19	849
11668	2	18950
13838	4	11891
6835	19	209
17642	15	2817
22123	5	22123
23633	4	14801
24786	19	4616
9138	6	11125
1683	15	310
26837	5	26837
27037	19	7215
1981	18	2532
27601	19	9774
11596	19	23383
4603	19	10719
6183	19	2554
17173	19	10719
8304	19	15740
2323	22	27300
24449	4	19104
13790	30	16624
24617	19	22095
4529	19	13665
4182	19	18327
4240	19	2993
5140	11	27141
27100	24	23237
11298	19	17582
639	19	23867
7291	11	16594
24046	14	909
1979	11	2485
3090	19	22809
20748	19	5346
3127	19	7445
28743	15	310
1341	4	15326
12206	19	2195
5018	5	5018
21690	5	21690
27909	5	27909
11109	19	6387
1093	19	2554
19805	30	12109
13378	19	10836
9794	19	18071
14760	19	3782
16331	5	16331
24376	19	13041
14668	19	2711
12334	19	1326
19292	19	15651
19650	5	19650
9801	15	310
10565	19	458
18321	14	13498
23732	6	11125
9279	4	9370
13052	19	10011
16217	4	13874
8624	5	8624
11042	5	11042
28364	4	23146
23418	5	23418
1067	2	14814
327	19	25614
785	19	16180
17902	19	18327
25367	4	12764
7505	19	17276
26255	15	2817
26614	19	27356
2376	14	19313
11018	19	14862
361	14	14814
1554	14	22909
3243	15	310
18323	2	14814
22113	19	27828
1827	5	1827
183	2	22909
5090	19	28089
12804	19	23992
15197	4	18890
10441	5	10441
552	19	27828
10221	19	16688
7950	5	7950
13299	14	25242
10079	4	16929
11999	5	11999
23027	30	2129
4203	4	8101
9593	19	22909
17680	15	2817
23776	19	65
721	14	14814
16929	5	16929
9951	11	17436
19163	14	28197
11088	19	8427
24890	19	16847
18758	5	18758
1074	19	14759
19016	4	27596
15544	19	23675
27277	2	23561
28077	19	235
5602	4	5042
24177	5	24177
4563	19	16737
22775	5	22775
8567	19	22558
20242	4	7553
1268	6	7146
13631	19	16771
6379	7	1339
1366	5	1366
15410	19	25701
701	5	701
8442	7	1339
23708	5	23708
10198	14	5852
894	2	25242
18342	19	14519
28489	15	310
5137	20	27921
28691	5	28691
28515	19	1816
10134	19	18567
7238	30	22546
20250	19	10734
26399	19	13041
15021	15	310
26272	4	8476
21037	19	7978
9519	19	16845
8259	15	2817
18483	19	5859
11915	19	26187
17886	19	18728
641	19	6649
11109	19	18852
11003	15	310
28541	19	1
1074	19	16012
21407	5	21407
15245	15	310
19858	19	2195
25415	19	21499
26108	19	13840
28368	2	14814
339	5	339
17189	2	5627
9096	19	328
17880	19	10719
2231	19	9142
14535	19	18398
11552	19	7606
27853	19	10719
27679	4	17694
19457	19	17787
23147	19	13840
6543	19	312
19755	19	21146
13928	19	26777
21220	15	2817
7802	5	7802
3843	4	6623
1125	19	11103
24514	5	24514
15568	4	23870
7622	22	413
10377	19	19346
1580	2	20177
7774	19	18888
24376	19	1272
27865	19	16901
6167	4	25380
16632	2	14071
9099	4	2419
378	15	2817
21376	4	4665
21004	5	21004
2649	14	18201
3379	19	16180
16537	18	25868
19778	20	26353
3090	19	21450
6688	5	6688
9475	19	25545
11093	19	21064
19184	5	19184
12096	24	10598
10427	11	20292
12212	19	16771
10191	19	12566
23679	5	23679
17799	4	7659
12225	19	26224
16999	15	310
8730	2	24699
18387	19	24521
1807	7	22738
13264	2	16901
18964	15	310
5190	19	5631
5228	2	644
9483	2	14814
4253	24	14598
1727	19	4338
17407	4	63
390	4	16394
1716	7	4431
1473	5	1473
5346	14	11828
6662	5	6662
21471	5	21471
8325	15	310
28522	19	22041
7031	5	7031
2765	6	11125
7012	19	212
8469	19	197
10283	19	4830
14678	4	28439
18037	2	10913
10741	19	3633
9736	5	9736
22344	14	26302
19282	19	10836
26416	19	720
4708	15	310
12788	15	2817
7321	15	310
28541	19	14080
10981	19	24521
9856	5	9856
14385	2	15898
4370	4	16994
13052	19	18852
19449	15	2817
19458	14	12463
21580	14	11828
4769	2	8185
14386	19	13041
10540	19	23635
3089	2	16737
22078	19	11131
25823	11	8621
167	15	310
27644	14	14325
8514	19	3313
19651	19	23383
10325	19	25631
24531	5	24531
13650	4	6504
2626	19	10293
25374	19	17676
17482	2	5627
2889	19	18759
2086	14	12463
18842	14	11828
9488	19	16771
11572	19	27936
4758	19	20953
5648	19	2799
5190	11	26068
934	19	13840
17088	5	17088
1093	19	12605
2797	19	23675
14910	19	12275
2843	5	2843
12002	15	310
14730	2	18950
18326	15	310
26261	5	26261
22896	4	13315
25861	5	25861
12606	14	3109
23271	7	9398
8342	15	310
16829	11	17926
8396	5	8396
9075	14	15898
16686	15	2817
6953	19	23268
9909	19	19399
24268	19	8007
11298	19	19346
26645	2	26302
10456	5	10456
12204	5	12204
9448	19	24352
19900	19	23383
25178	15	310
23911	5	23911
11916	14	4065
27009	19	4185
15295	15	2817
21598	5	21598
12948	19	8123
2461	4	19293
1579	19	21050
12328	19	10076
695	5	695
23759	19	23947
21244	5	21244
4679	19	5060
2656	2	22909
732	5	732
4780	19	9830
25273	4	24105
4623	14	16737
3595	4	9339
1413	19	13041
5962	19	2155
4909	19	22964
24245	4	26002
9267	5	9267
23601	14	14814
12554	19	13905
10695	5	10695
453	19	22411
14955	2	21473
4049	4	8659
26541	15	2817
28041	14	18201
7915	2	5627
12996	5	12996
22096	14	9027
21987	2	22256
10787	4	3284
16848	5	16848
12891	19	23137
18308	14	26345
28686	19	271
12018	2	23561
24031	19	17572
17381	5	17381
2364	4	754
16181	20	7849
9320	19	28437
20250	11	11680
4006	5	4006
14796	4	1846
2173	19	18888
3127	19	18327
5949	5	5949
25916	4	13107
2913	15	2817
9593	19	8185
7569	19	1448
26814	0	5865
7723	19	10179
26794	28	23045
5790	5	5790
27760	19	1426
10242	4	11309
12056	30	19136
94	19	17240
11909	19	14489
12898	19	18327
28096	19	16180
8260	28	10878
17979	5	17979
5031	30	21038
9856	19	21050
24409	4	317
2365	19	27538
4200	19	26281
4979	19	26777
19543	2	15698
27869	19	26130
7472	19	22295
12898	19	7299
15821	19	27606
19862	19	5202
4544	19	3172
13773	2	13498
17455	4	24195
17478	19	13498
20124	19	10719
2792	19	16670
23421	19	9846
2289	19	26345
7438	15	2817
10139	19	27606
24109	19	9797
23136	19	7533
22519	5	22519
1727	19	21083
11911	4	16394
4200	19	16180
20098	19	4830
27667	19	17743
7455	19	23645
20767	19	12165
4791	28	21724
10692	14	8742
27590	19	23268
15720	2	14814
28671	5	28671
14477	5	14477
15759	11	675
2592	15	2817
19303	19	1448
17205	5	17205
28541	19	6005
24753	16	8619
27743	19	19127
13907	19	2554
11359	19	11998
16395	5	16395
11467	30	16671
7173	5	7173
7613	5	7613
12169	19	28225
12558	2	14814
3350	5	3350
27	4	23973
23506	19	12107
21549	15	310
1313	5	1313
21098	2	22042
6698	19	27538
19551	19	27538
3882	5	3882
8357	14	26302
13708	4	9822
26814	19	12139
9086	19	1448
18433	19	22180
24890	19	27828
21051	2	16737
21834	19	17023
28005	19	27510
27891	5	27891
6351	15	310
4058	19	8347
11513	28	7584
19830	5	19830
15114	19	11998
14772	15	310
2323	19	18101
27978	15	2817
26212	19	27606
26794	19	11008
11104	19	10836
11448	15	310
16200	19	18283
8784	5	8784
3308	11	1481
25939	5	25939
14339	15	310
25575	2	23561
23237	20	7927
7495	15	2817
12541	19	13665
6201	5	6201
6953	19	26431
13564	19	25158
11357	19	27296
10545	4	618
16016	5	16016
17653	19	11928
17880	19	16410
10834	14	20022
16203	14	28454
21761	15	310
19818	22	9572
20767	28	3130
10325	19	22867
11962	19	11590
22182	5	22182
28250	19	20758
28324	4	27556
