20604	13	20604
8036	32	20952
12349	4	25618
115	13	115
57317	32	20952
14200	33	26298
50297	13	50297
67229	4	36337
60340	13	60340
21303	32	20952
30899	13	30899
1909	32	20952
9002	32	20952
55613	4	34580
63318	32	20952
382	26	54996
16919	26	5962
61361	13	61361
40067	32	20952
4535	4	46812
61543	32	20952
17789	4	55852
65159	4	46564
5092	32	20952
66818	32	20952
38926	13	38926
42115	28	14110
56664	28	53101
65142	4	1701
27260	13	27260
56134	13	56134
55013	13	55013
25489	13	25489
23772	28	21892
36269	4	1701
47651	1	60492
42558	28	28308
14111	4	8627
4993	13	4993
62128	4	63082
20009	13	20009
39471	32	20952
13853	13	13853
39417	32	20952
10307	4	1701
2728	4	1701
51565	13	51565
36256	32	20952
13748	4	42008
67740	13	67740
19485	32	20952
27814	13	27814
22189	32	20952
67081	32	20952
33635	4	19036
7805	28	35776
2036	4	32341
620	13	620
44157	4	1701
17921	4	1103
59755	32	20952
33996	28	4818
45953	13	45953
59686	32	20952
53210	13	53210
35692	13	35692
46227	13	46227
18899	32	20952
1480	13	1480
59868	32	20952
43854	28	20358
32808	4	31197
38260	28	61261
17648	13	17648
7185	4	21404
67791	13	67791
37819	13	37819
9181	4	1701
17182	13	17182
34622	13	34622
60965	26	37220
61603	4	25713
11872	26	64658
22143	28	65680
47418	32	20952
28270	28	61127
59691	13	59691
29899	13	29899
13645	1	52920
63515	32	20952
25297	28	49281
12292	28	4736
20490	13	20490
36390	13	36390
47182	4	1701
23565	4	10265
14511	28	47931
26571	1	43686
26431	13	26431
518	13	518
28145	32	20952
30371	13	30371
36044	13	36044
8529	28	12454
49195	13	49195
41247	28	17101
63002	28	67651
36022	4	8657
54928	13	54928
66235	28	32477
26211	28	58510
25414	13	25414
38902	1	12609
45525	13	45525
11372	28	38190
5732	4	61899
26456	13	26456
61639	32	20952
30843	4	1701
47479	13	47479
59916	13	59916
28537	13	28537
29985	4	17810
11404	28	30593
50031	4	1701
65368	4	34837
25969	13	25969
34514	28	39247
9052	13	9052
56304	13	56304
3546	4	34937
67986	32	20952
39416	4	10062
8579	13	8579
35032	32	20952
51073	32	20952
8115	13	8115
43007	28	497
61265	13	61265
48351	44	2197
34685	13	34685
7163	1	4553
53343	28	8654
45406	32	20952
1125	33	47431
33381	26	63958
65528	32	20952
22997	4	17956
9482	13	9482
48671	28	26099
48714	1	63180
24594	4	1701
5724	13	5724
13494	26	64658
49378	28	6904
31051	1	25538
28017	4	45412
48316	28	40231
64229	26	49206
9419	13	9419
30268	4	4153
37482	13	37482
20279	13	20279
26452	13	26452
16269	13	16269
1464	32	20952
32400	13	32400
33844	4	54844
67268	13	67268
58489	32	20952
43350	1	6688
28919	32	20952
60475	13	60475
58615	32	20952
68046	26	19488
55195	4	977
44897	26	325
16041	28	62625
38942	13	38942
40639	13	40639
47202	13	47202
28830	13	28830
50582	32	20952
5560	13	5560
49712	26	34440
9989	26	31930
22871	13	22871
41272	4	1701
49314	4	25938
31948	13	31948
24106	13	24106
3534	13	3534
31442	13	31442
27653	13	27653
13975	13	13975
56656	13	56656
15701	13	15701
65841	32	20952
7805	13	7805
10513	13	10513
5419	28	18002
48705	26	10331
3787	28	36154
217	28	18725
21007	28	49549
63196	13	63196
27356	1	16076
44556	28	46702
63745	13	63745
29571	4	1701
30979	28	27331
26758	4	33673
60414	4	3395
56577	28	31327
28803	13	28803
8751	28	58647
16826	13	16826
64522	32	20952
41985	4	23121
18918	13	18918
21863	13	21863
18730	32	20952
34170	33	38642
21043	28	32126
5188	4	44076
2096	32	20952
8698	28	52782
21122	4	64288
38583	1	7574
32424	28	34382
6552	13	6552
63079	33	11391
55718	32	20952
16182	13	16182
8095	13	8095
26445	32	20952
60810	4	21428
32629	13	32629
23563	32	20952
60125	26	3706
43800	28	23103
68111	1	61003
54845	28	45709
8955	33	11391
27927	28	8841
31606	13	31606
9824	32	20952
46579	33	19680
22730	13	22730
11424	13	11424
37991	28	61275
11203	33	26298
59301	4	50326
48651	32	20952
25897	13	25897
62069	4	26157
24810	13	24810
1057	4	1701
57081	1	59920
10121	28	6177
49899	4	4503
36994	13	36994
65287	1	33190
66458	4	1701
31782	32	20952
5334	32	20952
47295	28	33752
13276	13	13276
15612	13	15612
24915	1	1040
27937	13	27937
59873	13	59873
64334	13	64334
24471	13	24471
36108	13	36108
41272	33	11892
41225	13	41225
41249	32	20952
33454	13	33454
45052	4	32488
21905	28	37687
106	26	66460
23877	4	1701
3071	32	20952
61549	32	20952
27029	28	18838
45741	13	45741
62802	32	20952
9921	32	20952
21222	32	20952
64016	4	16674
3701	13	3701
48758	13	48758
35371	13	35371
28400	4	42140
60679	4	465
26539	26	34091
36911	32	20952
56394	4	25789
10294	32	20952
52386	13	52386
18681	13	18681
59571	4	3203
8036	4	1701
43136	31	67951
1162	4	1701
19863	4	35211
25882	13	25882
40091	32	20952
43179	26	14252
5503	26	5259
65130	13	65130
23221	4	62549
58180	13	58180
59990	32	20952
13700	13	13700
52933	4	1701
21303	4	1701
7853	13	7853
24546	28	20908
48472	13	48472
35254	13	35254
53937	28	56305
8548	13	8548
43587	13	43587
42165	4	25677
4270	13	4270
19808	26	5259
9782	13	9782
2840	13	2840
45629	28	12743
6795	4	63042
54606	4	26185
14929	28	65432
42964	1	60219
17429	28	15661
5151	32	20952
20254	28	61883
46166	13	46166
62914	28	55849
25810	13	25810
19490	13	19490
4294	13	4294
23782	1	1678
39417	4	1701
32949	13	32949
59191	4	45077
11038	13	11038
31848	13	31848
48665	13	48665
13054	13	13054
36747	13	36747
7008	28	35115
30950	13	30950
48842	26	10331
22601	13	22601
18165	1	9504
49447	28	22937
11111	13	11111
55514	28	10190
61280	13	61280
54873	1	40001
38458	13	38458
46198	13	46198
20767	13	20767
14012	13	14012
43184	13	43184
55791	32	20952
59755	4	1701
27700	28	20521
47005	13	47005
13600	4	55675
36180	13	36180
38582	13	38582
51737	13	51737
40294	28	26221
5133	4	39256
20584	26	19488
28687	13	28687
61489	13	61489
47398	28	33478
47862	13	47862
45554	4	43920
39131	28	65977
2031	13	2031
34223	13	34223
39978	32	20952
23256	13	23256
32546	13	32546
46662	13	46662
11887	13	11887
56413	28	22042
65402	13	65402
44222	4	47927
47402	13	47402
14583	32	20952
67207	13	67207
40038	4	35575
67931	13	67931
66099	13	66099
3129	13	3129
58388	32	20952
55093	13	55093
42246	13	42246
64705	4	9242
1570	13	1570
49311	13	49311
50986	4	1701
60958	13	60958
21535	13	21535
33449	13	33449
44500	13	44500
47768	4	25618
24610	28	15802
10611	32	20952
2027	13	2027
5347	28	50397
36350	26	3706
44885	13	44885
61623	13	61623
13784	32	20952
46839	13	46839
7798	4	1701
11786	13	11786
12337	28	55108
59301	13	59301
50258	13	50258
35466	33	65734
49980	13	49980
40271	33	33071
17226	4	57265
4646	1	54573
56162	32	20952
46318	13	46318
34147	4	64036
5710	4	6084
49406	4	1701
65190	32	20952
26335	28	42866
67923	13	67923
7057	4	25854
5483	13	5483
43285	13	43285
35400	13	35400
20901	13	20901
61243	32	20952
45100	32	20952
60346	13	60346
34570	13	34570
28962	32	20952
753	26	65430
58047	13	58047
53788	28	55435
39113	26	1670
26357	13	26357
49993	13	49993
61393	13	61393
5179	28	16424
26820	1	40937
13135	4	16289
33430	26	19765
15833	13	15833
63486	4	1701
53020	28	1063
43351	4	1701
2723	32	20952
64851	13	64851
58405	13	58405
41058	13	41058
50456	4	66659
52439	13	52439
2832	28	66872
56391	32	20952
38969	26	49910
40471	13	40471
31540	13	31540
17770	32	20952
57037	13	57037
27395	28	3510
23396	13	23396
18983	32	20952
4194	13	4194
55758	4	48754
51383	28	34999
18137	4	1701
64646	1	65642
53792	13	53792
61342	28	39742
60883	13	60883
12652	33	56405
61525	13	61525
66015	1	8675
62340	4	63161
14268	32	20952
4326	28	18391
62001	28	63013
45413	32	20952
62677	32	20952
7932	32	20952
52191	32	20952
44780	4	49278
21848	1	22978
35020	4	5762
703	28	44535
36114	28	10067
5626	32	20952
43189	32	20952
36322	4	6739
53318	32	20952
40396	13	40396
34600	13	34600
51595	13	51595
34530	13	34530
47741	32	20952
3570	13	3570
33782	26	19488
34683	13	34683
26628	4	58995
21883	13	21883
49891	28	32688
26038	13	26038
28136	13	28136
14279	4	44010
959	28	61835
54191	4	39833
34765	13	34765
67362	13	67362
18665	13	18665
53364	13	53364
23100	28	5934
50281	28	59053
64522	4	1701
56701	33	26298
67793	4	63390
6231	28	50378
23598	13	23598
64627	32	20952
11688	4	52481
6397	13	6397
11050	28	19137
406	13	406
9008	13	9008
58785	28	29272
1437	1	10055
66095	26	49206
116	33	2548
37600	28	17818
53874	28	54875
56259	13	56259
2096	4	1701
67315	32	20952
58364	28	20046
20890	13	20890
13761	32	20952
15032	13	15032
24695	13	24695
14855	4	1701
33956	4	1701
64877	32	20952
52792	4	45714
40110	4	1701
23820	4	20776
63403	13	63403
40834	28	26392
52003	13	52003
64877	4	63946
44343	28	46547
8272	4	1701
40250	32	20952
26649	4	12111
40519	28	63582
35662	32	20952
61719	13	61719
9893	13	9893
27874	13	27874
3952	13	3952
52510	32	20952
4731	13	4731
8807	28	24473
55547	4	3427
41971	1	16189
870	28	59631
42521	13	42521
16085	13	16085
8278	13	8278
26623	4	16612
64363	1	16189
28528	13	28528
40264	32	20952
3870	1	34102
53740	13	53740
41630	4	1701
24996	26	13232
39283	13	39283
56444	13	56444
58119	13	58119
29572	32	20952
57708	4	1701
29063	28	27161
30829	32	20952
56873	1	42358
24582	13	24582
19899	13	19899
40445	32	20952
7105	1	11873
32699	13	32699
4289	32	20952
40826	13	40826
55593	32	20952
36812	13	36812
59629	13	59629
67678	32	20952
62916	13	62916
49652	26	46303
32237	13	32237
11229	13	11229
23295	32	20952
1164	28	28066
35005	28	49784
55716	26	14252
60761	32	20952
26370	32	20952
3923	13	3923
42728	32	20952
48076	4	56245
12169	32	20952
19285	28	46269
32410	13	32410
11487	13	11487
67488	13	67488
59694	13	59694
61024	13	61024
13221	28	66789
44517	1	9120
5155	26	28852
42451	13	42451
27648	13	27648
45286	1	8932
22501	32	20952
2729	1	65449
23157	28	20568
34610	32	20952
38530	13	38530
37983	13	37983
48039	4	23786
58874	33	66025
36771	32	20952
39153	13	39153
49289	13	49289
57607	4	28068
33678	13	33678
14709	32	20952
16897	13	16897
46174	13	46174
26301	13	26301
59917	13	59917
47984	28	18480
39618	13	39618
60959	4	3837
31694	13	31694
13066	4	12002
49505	28	55935
26949	13	26949
29320	4	17512
42818	13	42818
6324	13	6324
14660	28	5443
10658	1	63258
2814	13	2814
15750	13	15750
31664	13	31664
63836	13	63836
30910	13	30910
66978	13	66978
17479	4	31086
40320	28	57795
28147	4	39449
57336	28	36261
49465	33	19680
482	13	482
2640	13	2640
19504	13	19504
14678	4	1701
32975	4	9034
59475	4	25618
65404	32	20952
38113	13	38113
2737	1	66832
18643	13	18643
10247	32	20952
41924	28	8853
57515	13	57515
56662	13	56662
42935	13	42935
25355	4	4396
49287	13	49287
1765	13	1765
55900	13	55900
36329	13	36329
61710	13	61710
53474	13	53474
54476	4	34580
16794	13	16794
51193	4	1701
4546	28	15050
6925	33	44836
35595	13	35595
20288	4	1701
36800	13	36800
49704	4	1701
54498	13	54498
6107	13	6107
8562	13	8562
15069	13	15069
37723	13	37723
19783	32	20952
19852	1	18658
36828	32	20952
50506	32	20952
17025	13	17025
32388	13	32388
50060	32	20952
21616	1	46176
40798	13	40798
12010	28	25331
43401	13	43401
50449	13	50449
40577	4	1701
58987	4	55822
33485	32	20952
58561	13	58561
17323	13	17323
22095	26	47699
41262	4	1701
43805	13	43805
37508	32	20952
15268	13	15268
67736	32	20952
50881	13	50881
8628	13	8628
63329	13	63329
6436	4	61568
6421	4	1701
29708	4	3931
22680	4	21390
19303	28	57254
54349	28	60661
6510	13	6510
31275	4	8428
30727	28	48971
33577	4	1701
5571	1	25801
14592	26	63958
1778	13	1778
9884	32	20952
20151	13	20151
2900	13	2900
47646	32	20952
48044	28	25902
42813	1	34488
27242	4	5381
63057	1	42252
9522	13	9522
28651	1	8851
67746	13	67746
47830	4	55948
67055	1	41788
17598	4	24639
16116	13	16116
16475	33	19680
62935	28	28951
33512	32	20952
57489	32	20952
64870	28	8167
21405	28	4810
53274	13	53274
31461	4	1701
45134	13	45134
2566	4	21880
45910	13	45910
22180	28	21790
45332	28	4968
2099	4	66586
20252	13	20252
26353	13	26353
63474	28	54531
33177	13	33177
767	13	767
23678	28	13615
37579	13	37579
57039	13	57039
16635	4	67586
18080	13	18080
5748	32	20952
2234	28	5214
61171	1	16189
20152	28	34974
10361	4	20407
1628	28	15157
66600	13	66600
20572	13	20572
10153	1	9797
21487	13	21487
10180	32	20952
22368	13	22368
8026	13	8026
47666	13	47666
67408	13	67408
47019	1	39480
44738	28	2726
42378	4	354
45118	13	45118
30809	28	56392
65007	4	3944
7885	4	6206
67717	32	20952
47725	13	47725
29113	1	12297
57452	13	57452
33868	13	33868
29105	4	55282
13555	13	13555
25125	13	25125
27667	28	1771
17050	28	55387
56461	32	20952
54134	28	50459
44324	4	27896
65198	28	55129
10172	13	10172
23981	28	66488
51893	1	404
14301	13	14301
62589	32	20952
19900	32	20952
43214	32	20952
20476	13	20476
59277	13	59277
12874	1	56959
16149	33	19680
26999	4	49499
42257	28	46268
7781	4	25870
26672	32	20952
28218	28	42287
10416	32	20952
591	13	591
7717	13	7717
40177	32	20952
40919	13	40919
50050	4	34580
62380	26	19488
37718	28	1423
26415	32	20952
40381	28	43770
62299	13	62299
37445	1	65164
13862	28	45599
41400	26	65430
50199	13	50199
32261	13	32261
7257	13	7257
49	28	31093
52425	28	41100
19953	13	19953
12171	28	9737
15137	13	15137
9922	4	45412
31395	28	35219
26405	26	5259
92	13	92
38594	28	64668
8207	32	20952
47584	32	20952
57693	28	30379
53896	28	19082
56013	32	20952
529	1	63550
15357	13	15357
10092	28	53642
7800	32	20952
22262	13	22262
16511	13	16511
30247	1	30853
8519	32	20952
36338	28	66591
60892	13	60892
2582	32	20952
42253	32	20952
59470	28	41310
14389	26	61056
3110	28	51506
65995	13	65995
62106	13	62106
45720	28	41305
63584	33	11892
3226	4	1701
52778	32	20952
36612	32	20952
63055	32	20952
10507	28	20065
306	4	9435
7140	32	20952
46496	13	46496
60275	4	30510
47501	32	20952
15033	13	15033
23447	13	23447
50110	4	19471
39995	4	35928
64144	13	64144
5297	32	20952
21718	32	20952
15521	13	15521
48932	26	62706
34956	13	34956
67008	28	3198
230	32	20952
35697	4	29544
21648	32	20952
59720	28	20815
39005	28	55841
57763	13	57763
36469	13	36469
65527	13	65527
17711	13	17711
67701	13	67701
46799	4	44665
11078	13	11078
56474	28	22392
11502	32	20952
25424	13	25424
59289	13	59289
63628	28	5886
58365	32	20952
23203	13	23203
40946	32	20952
3815	4	11856
38110	4	836
54566	13	54566
60079	13	60079
10530	13	10530
62167	13	62167
12425	13	12425
37460	13	37460
66738	1	65209
55292	26	19488
49412	28	49593
46129	32	20952
2998	26	19488
65817	32	20952
58979	13	58979
66558	28	25558
32871	13	32871
22792	28	22575
65417	26	19488
21568	13	21568
16982	13	16982
54940	13	54940
65404	4	1701
8466	13	8466
42833	13	42833
6833	32	20952
19854	4	1701
42080	28	29412
63323	32	20952
37431	28	41644
3027	13	3027
35435	32	20952
4586	13	4586
5687	4	1701
57183	13	57183
47105	13	47105
35192	13	35192
65180	13	65180
45951	32	20952
6922	13	6922
63338	4	37627
62003	13	62003
43499	13	43499
21296	13	21296
17068	13	17068
61910	13	61910
12141	26	64658
58774	13	58774
11345	32	20952
10446	13	10446
19819	1	16189
27026	28	34448
59239	28	15311
49588	28	11985
39602	28	24930
53707	32	20952
36205	13	36205
66822	13	66822
33485	4	1701
8074	4	34580
50418	13	50418
67873	13	67873
25908	13	25908
65584	33	31473
30752	26	41538
7697	1	16822
17174	13	17174
23278	4	36878
8932	13	8932
35133	28	4014
56484	28	52501
40563	13	40563
10798	28	63260
63443	13	63443
45316	13	45316
65697	13	65697
17642	28	20616
62081	32	20952
31139	13	31139
44651	28	2573
27774	13	27774
36310	1	10383
58937	13	58937
55888	28	62241
39614	32	20952
60319	4	30162
36860	13	36860
45448	32	20952
22712	13	22712
136	4	18709
52423	28	55453
26805	13	26805
3967	13	3967
30885	13	30885
41066	13	41066
34923	13	34923
61907	13	61907
18172	28	18934
8081	32	20952
53489	4	31189
52442	28	16128
38812	28	21832
57394	13	57394
2426	32	20952
43959	13	43959
57768	28	16932
33358	4	6462
57791	13	57791
45039	32	20952
1731	28	38463
43915	32	20952
2238	13	2238
48040	13	48040
49969	4	66232
13981	4	1701
39157	13	39157
22655	32	20952
2805	26	45387
30677	1	57027
56405	13	56405
60638	13	60638
60898	13	60898
60921	13	60921
46678	28	60367
30083	13	30083
26088	13	26088
66496	13	66496
40387	13	40387
44985	28	16529
20028	1	16189
45485	28	42632
33479	28	47325
19453	1	243
46641	13	46641
50726	1	25538
40555	28	21315
67845	28	4287
27080	13	27080
40181	13	40181
878	32	20952
35662	28	29011
9488	1	9643
63916	13	63916
65329	13	65329
25945	33	22486
38169	32	20952
37092	13	37092
43075	32	20952
61641	28	52496
41757	32	20952
9912	13	9912
9637	13	9637
16290	1	66548
58128	32	20952
56084	13	56084
42650	32	20952
38772	28	45058
38106	28	39333
28556	4	26953
27125	28	6076
17199	13	17199
47358	1	64476
61948	28	1335
4694	28	15662
51072	32	20952
17948	32	20952
17293	28	11807
59213	26	31930
30727	32	20952
20898	1	3908
55348	32	20952
56802	1	12188
36165	4	44392
49750	4	66586
10405	4	42340
50783	32	20952
28667	13	28667
30896	13	30896
24463	13	24463
64819	28	57758
52115	13	52115
7160	1	49817
41526	28	42269
24693	1	42358
59240	32	20952
30440	1	5213
25683	28	49326
63501	4	50914
9403	13	9403
19539	32	20952
39298	28	60811
53207	1	3573
58494	28	56893
9165	4	38036
44151	32	20952
63813	32	20952
33020	4	10173
60096	28	9177
48401	13	48401
57701	13	57701
39259	13	39259
11288	26	49206
27076	13	27076
53784	13	53784
58553	32	20952
28437	13	28437
26415	4	1701
16291	13	16291
46769	28	4266
54084	32	20952
2156	13	2156
2517	1	20712
47958	28	10022
31189	28	38693
42913	28	48335
142	32	20952
1532	13	1532
65077	1	20633
48397	32	20952
31770	32	20952
28878	28	21730
37285	1	1391
7573	28	49134
45793	28	24662
9053	4	48404
5304	13	5304
46284	28	15378
38686	13	38686
6846	13	6846
44556	4	1701
60472	28	35985
35266	4	1701
8559	28	4179
22275	32	20952
67243	13	67243
61829	28	67273
16867	33	19680
12813	32	20952
21037	28	25441
14002	13	14002
61939	32	20952
52454	13	52454
11041	13	11041
19083	13	19083
58853	4	11074
36259	28	20789
57423	4	43449
31328	13	31328
42544	13	42544
52351	4	1701
20338	1	44174
64670	4	1701
40674	1	57102
59892	13	59892
35680	4	6850
36859	13	36859
18440	28	40811
44736	4	53518
23691	32	20952
51942	13	51942
33527	28	64468
23951	13	23951
55171	13	55171
34315	13	34315
46420	1	25602
7220	26	19488
45036	28	39467
5743	13	5743
32496	28	18623
54812	13	54812
37754	28	23530
28105	13	28105
11099	1	47553
51426	32	20952
33172	4	1701
27614	28	31683
36734	4	1701
36467	26	4760
8511	13	8511
55046	28	17864
51436	28	62406
59295	13	59295
2417	4	26009
65287	28	17256
22304	28	37215
67539	13	67539
57367	1	21537
52977	13	52977
7390	4	55948
984	4	1701
52210	13	52210
6061	4	61419
18511	4	18860
65134	32	20952
36560	4	1701
52338	13	52338
64453	13	64453
40182	13	40182
49017	13	49017
28399	13	28399
30310	26	13232
22503	4	59163
19089	26	65430
40946	4	1701
50452	13	50452
63444	32	20952
14021	32	20952
9884	28	67996
62986	13	62986
23520	1	33982
33235	4	1701
18587	13	18587
2975	13	2975
54643	13	54643
49155	28	23088
6983	32	20952
28668	28	50967
28515	4	64887
22347	33	23418
62200	4	64282
22718	4	1701
6116	13	6116
66818	26	20239
52425	4	64196
14759	28	2351
23856	28	41367
67167	32	20952
54749	13	54749
48036	33	55190
52532	26	19488
39137	13	39137
37209	32	20952
66338	13	66338
63323	4	1701
33189	13	33189
28250	13	28250
49198	28	30997
41851	1	17795
58182	32	20952
51594	13	51594
22305	13	22305
24780	13	24780
63055	13	63055
16730	13	16730
68058	28	21278
28115	1	25538
63317	32	20952
62073	4	49359
22989	13	22989
41219	13	41219
37695	13	37695
30162	2	1701
46499	13	46499
59729	32	20952
35932	28	38400
56352	26	64870
39549	26	49206
66409	28	20569
36771	4	22271
12060	32	20952
48685	28	28458
52862	13	52862
5366	13	5366
15547	13	15547
14342	4	56162
970	13	970
9290	32	20952
64436	28	53567
4236	13	4236
12344	32	20952
27892	26	4760
46404	26	31930
58736	28	33566
40836	32	20952
22380	26	19488
37035	32	20952
62271	13	62271
13841	32	20952
12275	4	2478
67676	4	726
62447	4	1701
15226	4	1701
6664	28	37426
51923	13	51923
22857	32	20952
25519	32	20952
41186	4	61552
57885	28	35645
12662	4	1701
15638	13	15638
37906	28	23608
28328	4	1701
12275	32	20952
4771	13	4771
46002	4	21550
3912	13	3912
41750	13	41750
61657	28	9893
46854	13	46854
58366	13	58366
9034	32	20952
3475	28	55600
57541	4	19692
12220	4	24723
30009	4	34299
46258	28	68098
61124	13	61124
52096	32	20952
8529	32	20952
9517	13	9517
313	13	313
46316	28	55732
17481	13	17481
62503	13	62503
43600	4	57132
55247	1	61468
56102	13	56102
33944	28	40386
31616	13	31616
1694	28	39759
55584	28	63592
29867	13	29867
37242	1	47211
54971	13	54971
61378	13	61378
28640	13	28640
63530	1	42459
26893	13	26893
65769	13	65769
54233	28	23975
5191	4	1701
838	13	838
67949	32	20952
34493	4	49278
9076	32	20952
9246	13	9246
33403	13	33403
48425	32	20952
40311	4	10905
45949	1	29202
28390	13	28390
13318	28	53474
57782	32	20952
32143	31	43173
13828	4	49278
4809	13	4809
39711	4	65141
37633	28	6867
10602	4	1701
16997	33	12492
7551	32	20952
55113	28	32337
38169	4	1701
1810	4	62064
8950	28	32664
242	13	242
55777	13	55777
15301	28	390
51092	1	57038
12744	32	20952
53728	28	39082
49648	13	49648
47194	13	47194
58102	4	1701
19656	28	42795
49966	1	24947
8130	4	43406
36100	28	15431
47721	4	61899
55111	4	40351
21339	13	21339
46835	13	46835
60048	28	42890
63848	13	63848
40365	13	40365
31657	13	31657
54206	28	62581
51772	4	51939
49736	33	44836
49094	28	41360
21974	4	67319
18787	13	18787
67834	32	20952
60694	4	10050
59578	33	64339
32741	4	62447
53580	32	20952
21206	28	9494
37487	28	60036
61843	28	14846
35731	13	35731
28382	4	34580
64597	4	8260
26718	4	32024
64651	13	64651
36271	13	36271
59332	13	59332
26817	4	8981
19339	13	19339
12987	32	20952
40545	13	40545
33353	13	33353
54527	32	20952
37400	13	37400
7362	4	57828
28345	32	20952
57902	13	57902
52587	32	20952
50633	32	20952
32407	32	20952
21758	4	46866
51787	28	61114
42649	4	36659
17133	28	63198
31518	13	31518
7854	13	7854
17523	28	24474
10411	28	58226
59331	13	59331
33028	32	20952
1069	28	5277
36812	28	4687
16522	13	16522
24204	13	24204
19442	28	68032
47515	13	47515
35754	28	61794
11977	13	11977
61880	13	61880
66020	4	64084
5982	1	18080
44623	4	60260
41680	33	19680
11181	13	11181
16201	13	16201
95	28	67250
59147	28	62121
51608	4	5594
35116	4	29544
11616	13	11616
50596	13	50596
9454	13	9454
47580	4	1701
18714	28	21527
48519	28	854
27008	13	27008
2415	4	37227
15012	13	15012
67022	4	13617
26505	25	9688
36212	1	22186
68038	13	68038
21019	32	20952
12105	13	12105
47362	13	47362
6744	13	6744
56832	32	20952
7472	31	27899
11712	1	36061
36909	13	36909
52139	13	52139
48243	32	20952
57483	13	57483
42958	4	2421
36759	13	36759
40640	13	40640
7151	13	7151
55462	4	2660
43650	13	43650
28290	26	4586
27104	28	24719
36683	1	33999
5476	4	10215
57708	28	41224
6293	13	6293
47420	28	23422
62381	1	48413
43916	4	42722
52414	1	20622
24882	4	58848
15251	4	7170
31125	13	31125
64261	28	56754
39832	32	20952
3665	28	40504
15388	32	20952
60752	4	65744
65134	4	1701
7111	27	43485
37496	32	20952
15331	4	10533
17025	28	57180
43765	13	43765
63900	13	63900
62922	13	62922
30580	13	30580
33874	28	38819
35439	1	8273
23158	4	65006
46940	13	46940
23525	28	37749
30032	4	15239
15598	13	15598
16801	13	16801
59810	28	55851
18318	1	29144
39005	1	19943
43707	28	22394
19170	13	19170
11075	13	11075
5635	28	25773
20715	1	67376
54105	28	67626
54217	4	1701
65053	13	65053
48945	13	48945
2999	28	1653
4527	1	61972
62327	28	18241
833	4	27614
61688	32	20952
24881	32	20952
50614	4	9671
30376	13	30376
7857	32	20952
12211	32	20952
3308	28	22354
11549	28	28635
34543	28	38400
31091	1	10888
49060	28	23949
58182	4	1701
51080	32	20952
63167	28	9742
43302	28	14500
57805	32	20952
32950	13	32950
23274	28	51236
6000	26	38807
61003	13	61003
17611	1	32581
23384	4	4396
19932	4	30132
64192	4	1701
16290	4	15471
62050	32	20952
51738	4	41665
25859	13	25859
62539	28	31587
